PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, IGS14
4-character ID, P437
Station name, Whidbey_S_WA2007
Begin Date, 2007-09-06
End Date, 2018-09-15
Release Date, 2019-04-02
Source file, P437.pbo.igs14.pos
Offset from source file, 36.17 mm North, 32.06 mm East, -14.50 mm Vertical
Reference position, 48.0018097536 North Latitude, -122.4591572206 East Longitude, 12.47420 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2013-03-13,-47.31, -50.97, -30.69, 2.02, 1.49, 6.39, rern6,
2013-03-14,-46.99, -51.08, -29.32, 2.18, 1.58, 6.9, rern6,
2013-03-15,-44.35, -50.14, -35.00, 2.01, 1.49, 6.37, rern6,
2013-03-16,-45.33, -51.01, -32.94, 2.07, 1.5, 6.53, rern6,
2013-03-17,-46.32, -50.48, -32.08, 1.88, 1.39, 6.02, rern6,
2013-03-18,-45.15, -51.71, -31.05, 1.91, 1.41, 6.02, rern6,
2013-03-19,-45.93, -49.50, -31.39, 1.81, 1.33, 5.74, rern6,
2013-03-20,-45.68, -51.54, -28.23, 2, 1.44, 6.31, rern6,
2013-03-21,-47.03, -51.46, -32.60, 2.05, 1.48, 6.46, rern6,
2013-03-22,-45.62, -51.34, -44.66, 2, 1.46, 6.34, rern6,
2013-03-23,-47.07, -51.20, -35.57, 1.8, 1.33, 5.73, rern6,
2013-03-24,-45.72, -49.70, -35.74, 1.89, 1.38, 6, rern6,
2013-03-25,-46.41, -49.93, -35.52, 1.77, 1.3, 5.63, rern6,
2013-03-26,-45.84, -50.28, -33.78, 1.91, 1.39, 6.04, rern6,
2013-03-27,-46.44, -50.96, -31.14, 1.83, 1.36, 5.85, rern6,
2013-03-28,-45.63, -50.99, -31.43, 1.87, 1.39, 6.02, rern6,
2013-03-29,-47.07, -50.68, -34.71, 1.95, 1.45, 6.3, rern6,
2013-03-30,-46.51, -49.88, -34.98, 1.78, 1.33, 5.77, rern6,
2013-03-31,-45.61, -50.77, -34.03, 1.86, 1.4, 5.97, rern6,
2013-04-01,-45.92, -50.81, -35.83, 1.94, 1.45, 6.23, rern6,
2013-04-02,-45.98, -51.30, -31.75, 1.98, 1.46, 6.37, rern6,
2013-04-03,-45.82, -50.29, -32.93, 1.86, 1.39, 6.02, rern6,
2013-04-04,-46.40, -51.00, -29.26, 4.49, 3.62, 14.84, rern6,
2013-04-05,-45.40, -50.98, -24.12, 1.91, 1.42, 6.18, rern6,
2013-04-06,-45.80, -51.03, -28.43, 1.98, 1.47, 6.4, rern6,
2013-04-07,-47.01, -50.87, -25.89, 1.87, 1.39, 6.03, rern6,
2013-04-08,-46.92, -50.07, -29.49, 1.81, 1.36, 5.86, rern6,
2013-04-09,-47.31, -49.18, -36.49, 1.86, 1.39, 5.99, rern6,
2013-04-10,-46.61, -49.29, -31.09, 3.7, 2.87, 11.61, rern6,
2013-04-11,-47.71, -50.75, -35.46, 1.94, 1.48, 6.25, rern6,
2013-04-12,-46.74, -49.89, -32.88, 1.89, 1.45, 6.23, rern6,
2013-04-13,-47.00, -50.67, -27.06, 2.15, 1.61, 6.89, rern6,
2013-04-14,-47.93, -49.58, -32.95, 1.95, 1.47, 6.27, rern6,
2013-04-15,-47.04, -50.61, -30.25, 2.68, 2.22, 8.75, rern6,
2013-04-16,-46.84, -50.67, -36.62, 1.9, 1.41, 6.14, rern6,
2013-04-17,-46.88, -49.64, -42.27, 1.86, 1.41, 5.9, rern6,
2013-04-18,-46.86, -50.29, -34.88, 1.79, 1.38, 5.84, rern6,
2013-04-19,-47.42, -51.00, -31.71, 1.8, 1.36, 5.85, rern6,
2013-04-20,-48.21, -50.75, -31.89, 3.25, 2.75, 10.15, rern6,
2013-04-21,-48.76, -50.74, -36.17, 3.31, 2.77, 10.3, rern6,
2013-04-22,-46.83, -49.90, -39.68, 3.26, 2.71, 10.06, rern6,
2013-04-23,-47.91, -50.50, -34.81, 1.85, 1.41, 5.97, rern6,
2013-04-24,-47.78, -50.57, -32.34, 2.9, 2.4, 9.19, rern6,
2013-04-25,-47.58, -51.60, -31.40, 1.9, 1.45, 6.14, rern6,
2013-04-26,-47.42, -50.52, -33.99, 1.91, 1.45, 6.11, rern6,
2013-04-27,-46.08, -50.57, -33.63, 2, 1.49, 6.39, rern6,
2013-04-28,-48.30, -51.19, -28.00, 1.92, 1.46, 6.2, rern6,
2013-04-29,-46.43, -52.34, -30.10, 1.99, 1.49, 6.39, rern6,
2013-04-30,-46.56, -50.54, -32.92, 2.03, 1.51, 6.49, rern6,
2013-05-01,-47.54, -49.33, -40.08, 1.84, 1.37, 5.87, rern6,
2013-05-02,-46.61, -50.03, -39.88, 2.03, 1.5, 6.48, rern6,
2013-05-03,-47.48, -50.13, -35.76, 1.92, 1.42, 6.14, rern6,
2013-05-04,-45.63, -50.51, -40.78, 1.91, 1.42, 6.1, rern6,
2013-05-05,-46.41, -51.13, -29.43, 2.03, 1.49, 6.41, rern6,
2013-05-06,-46.98, -51.17, -30.72, 2, 1.48, 6.35, rern6,
2013-05-07,-46.82, -51.83, -29.34, 1.84, 1.37, 5.82, rern6,
2013-05-08,-46.54, -50.67, -33.13, 1.84, 1.36, 5.83, rern6,
2013-05-09,-45.92, -50.96, -40.43, 1.82, 1.35, 5.79, rern6,
2013-05-10,-47.73, -51.52, -34.35, 1.89, 1.38, 5.97, rern6,
2013-05-11,-47.48, -51.43, -35.61, 2.15, 1.57, 6.83, rern6,
2013-05-12,-47.75, -49.90, -34.06, 2.28, 1.64, 7.23, rern6,
2013-05-13,-45.68, -51.07, -26.27, 2.36, 1.72, 7.5, rern6,
2013-05-14,-48.00, -52.63, -28.01, 1.99, 1.46, 6.27, rern6,
2013-05-15,-46.56, -51.49, -28.82, 1.78, 1.31, 5.67, rern6,
2013-05-16,-46.68, -52.35, -34.98, 1.83, 1.37, 5.8, rern6,
2013-05-17,-47.11, -52.19, -27.52, 1.84, 1.37, 5.81, rern6,
2013-05-18,-47.63, -52.84, -34.93, 2.04, 1.52, 6.47, rern6,
2013-05-19,-47.33, -51.63, -32.73, 1.83, 1.37, 5.84, rern6,
2013-05-20,-47.60, -51.23, -38.31, 1.88, 1.41, 5.99, rern6,
2013-05-21,-47.75, -52.68, -28.03, 2.06, 1.53, 6.63, rern6,
2013-05-22,-47.49, -51.33, -27.25, 1.91, 1.44, 6.08, rern6,
2013-05-23,-47.55, -51.44, -27.33, 1.91, 1.43, 6.07, rern6,
2013-05-24,-47.29, -50.96, -32.62, 1.81, 1.37, 5.79, rern6,
2013-05-25,-48.76, -51.22, -26.63, 1.88, 1.41, 6.03, rern6,
2013-05-26,-48.32, -51.57, -27.96, 1.85, 1.39, 5.91, rern6,
2013-05-27,-47.53, -51.52, -24.59, 1.93, 1.44, 6.14, rern6,
2013-05-28,-47.15, -51.78, -23.10, 1.98, 1.47, 6.35, rern6,
2013-05-29,-47.17, -50.55, -27.86, 1.85, 1.4, 5.9, rern6,
2013-05-30,-47.83, -51.56, -26.17, 1.91, 1.42, 6.02, rern6,
2013-05-31,-48.26, -51.88, -28.44, 1.9, 1.43, 6.03, rern6,
2013-06-01,-47.86, -50.83, -24.58, 1.95, 1.5, 6.19, rern6,
2013-06-02,-47.18, -51.56, -27.78, 1.88, 1.41, 5.93, rern6,
2013-06-03,-48.55, -50.90, -31.47, 1.87, 1.4, 5.96, rern6,
2013-06-04,-47.69, -49.67, -31.95, 1.96, 1.48, 6.24, rern6,
2013-06-05,-49.05, -51.02, -28.05, 2.04, 1.53, 6.54, rern6,
2013-06-06,-49.07, -50.46, -24.23, 2, 1.5, 6.36, rern6,
2013-06-07,-48.42, -51.20, -18.83, 2.06, 1.54, 6.44, rern6,
2013-06-08,-47.61, -50.26, -25.64, 1.92, 1.45, 6.08, rern6,
2013-06-09,-48.18, -50.49, -29.52, 1.94, 1.45, 6.06, rern6,
2013-06-10,-48.90, -52.00, -23.81, 1.89, 1.42, 5.97, rern6,
2013-06-11,-48.09, -52.09, -26.60, 1.89, 1.42, 5.97, rern6,
2013-06-12,-49.22, -51.40, -24.90, 1.93, 1.43, 6.11, rern6,
2013-06-13,-48.39, -51.84, -30.80, 1.88, 1.41, 5.95, rern6,
2013-06-14,-48.95, -51.40, -30.85, 1.88, 1.41, 5.88, rern6,
2013-06-15,-48.94, -52.28, -27.52, 1.91, 1.44, 6.04, rern6,
2013-06-16,-49.12, -51.57, -26.05, 1.83, 1.37, 5.8, rern6,
2013-06-17,-48.39, -52.71, -26.54, 2.04, 1.5, 6.5, rern6,
2013-06-18,-47.43, -52.29, -26.59, 2.14, 1.58, 6.74, rern6,
2013-06-19,-48.18, -51.94, -22.32, 1.98, 1.46, 6.24, rern6,
2013-06-20,-49.56, -51.62, -21.09, 1.86, 1.37, 5.86, rern6,
2013-06-21,-49.43, -52.57, -24.17, 1.91, 1.41, 6.07, rern6,
2013-06-22,-50.35, -52.84, -23.26, 1.93, 1.41, 6.1, rern6,
2013-06-23,-49.40, -52.29, -21.24, 1.93, 1.42, 6.14, rern6,
2013-06-24,-49.03, -52.65, -13.74, 2.11, 1.52, 6.68, rern6,
2013-06-25,-50.42, -53.06, -21.72, 2.22, 1.6, 6.99, rern6,
2013-06-26,-50.39, -51.36, -25.67, 2.15, 1.57, 6.81, rern6,
2013-06-27,-49.61, -52.07, -23.76, 1.93, 1.41, 6.16, rern6,
2013-06-28,-49.70, -51.24, -25.55, 2.29, 1.65, 7.29, rern6,
2013-06-29,-49.45, -51.64, -26.30, 2.12, 1.55, 6.76, rern6,
2013-06-30,-49.50, -52.38, -26.13, 1.96, 1.43, 6.22, rern6,
2013-07-01,-47.87, -51.22, -24.13, 2.08, 1.52, 6.61, rern6,
2013-07-02,-49.14, -51.10, -23.52, 2.04, 1.49, 6.5, rern6,
2013-07-03,-49.13, -53.43, -17.87, 2.15, 1.54, 6.84, rern6,
2013-07-04,-48.83, -52.56, -20.52, 2.01, 1.48, 6.37, rern6,
2013-07-05,-48.91, -53.21, -21.58, 1.87, 1.42, 5.96, rern6,
2013-07-06,-49.63, -52.02, -21.93, 1.87, 1.4, 5.95, rern6,
2013-07-07,-49.98, -52.80, -22.90, 2.08, 1.54, 6.59, rern6,
2013-07-08,-49.17, -52.12, -20.65, 1.92, 1.42, 6.09, rern6,
2013-07-09,-49.50, -52.36, -21.19, 1.83, 1.37, 5.86, rern6,
2013-07-10,-49.82, -53.59, -13.43, 2.18, 1.59, 6.95, rern6,
2013-07-11,-50.15, -53.23, -21.26, 2.06, 1.53, 6.59, rern6,
2013-07-12,-50.82, -52.83, -21.03, 1.87, 1.4, 5.95, rern6,
2013-07-13,-50.12, -51.95, -17.80, 1.88, 1.38, 6.01, rern6,
2013-07-14,-50.57, -50.92, -23.29, 1.93, 1.4, 6.1, rern6,
2013-07-15,-49.30, -52.55, -12.57, 2.07, 1.52, 6.6, rern6,
2013-07-16,-49.19, -50.61, -16.55, 2.08, 1.53, 6.61, rern6,
2013-07-17,-49.30, -51.98, -17.14, 2.26, 1.64, 7.2, rern6,
2013-07-18,-49.23, -52.72, -20.44, 1.89, 1.39, 6, rern6,
2013-07-19,-49.74, -52.24, -19.03, 1.92, 1.42, 6.07, rern6,
2013-07-20,-50.61, -52.60, -13.74, 1.93, 1.41, 6.12, rern6,
2013-07-21,-50.50, -53.25, -15.10, 2.04, 1.49, 6.48, rern6,
2013-07-22,-48.72, -52.65, -17.08, 2.13, 1.54, 6.73, rern6,
2013-07-23,-49.61, -52.32, -19.41, 1.91, 1.38, 6.03, rern6,
2013-07-24,-51.13, -52.02, -19.06, 2.01, 1.44, 6.27, rern6,
2013-07-25,-49.35, -52.53, -21.33, 2.03, 1.46, 6.34, rern6,
2013-07-26,-50.21, -52.52, -20.30, 1.97, 1.41, 6.21, rern6,
2013-07-27,-50.44, -52.87, -18.90, 2.24, 1.59, 6.97, rern6,
2013-07-28,-50.50, -52.76, -15.92, 1.9, 1.38, 6, rern6,
2013-07-29,-50.31, -54.21, -15.87, 2.12, 1.52, 6.66, rern6,
2013-07-30,-50.79, -53.31, -17.63, 2.02, 1.43, 6.37, rern6,
2013-07-31,-50.07, -52.85, -15.87, 2.22, 1.58, 6.98, rern6,
2013-08-01,-50.11, -52.97, -16.98, 2, 1.43, 6.31, rern6,
2013-08-02,-49.97, -52.31, -14.78, 2.01, 1.43, 6.35, rern6,
2013-08-03,-50.24, -52.25, -15.26, 1.9, 1.35, 6.02, rern6,
2013-08-04,-51.02, -52.87, -17.36, 1.97, 1.42, 6.24, rern6,
2013-08-05,-50.98, -52.48, -16.51, 1.94, 1.41, 6.15, rern6,
2013-08-06,-50.02, -52.74, -17.27, 2.09, 1.5, 6.63, rern6,
2013-08-07,-50.89, -52.63, -17.09, 2.34, 1.68, 7.41, rern6,
2013-08-08,-49.79, -53.12, -13.11, 2.03, 1.45, 6.5, rern6,
2013-08-09,-50.19, -51.92, -13.40, 2.21, 1.56, 6.96, rern6,
2013-08-10,-50.24, -53.00, -8.95, 2.21, 1.56, 6.97, rern6,
2013-08-11,-50.11, -51.92, -16.40, 2.12, 1.5, 6.72, rern6,
2013-08-12,-51.36, -53.13, -10.36, 2.03, 1.46, 6.45, rern6,
2013-08-13,-51.32, -53.18, -13.96, 1.96, 1.42, 6.2, rern6,
2013-08-14,-51.69, -52.37, -16.40, 2.21, 1.56, 6.92, rern6,
2013-08-15,-51.98, -53.35, -4.31, 2.48, 1.72, 7.76, rern6,
2013-08-16,-51.28, -53.54, -14.10, 2.09, 1.49, 6.62, rern6,
2013-08-17,-51.75, -54.37, -12.80, 2.28, 1.61, 7.2, rern6,
2013-08-18,-50.84, -53.86, -14.18, 2.08, 1.52, 6.62, rern6,
2013-08-19,-50.72, -53.43, -15.49, 1.99, 1.46, 6.32, rern6,
2013-08-20,-51.40, -53.37, -9.10, 2.09, 1.53, 6.6, rern6,
2013-08-21,-50.68, -52.44, -8.21, 1.85, 1.35, 5.86, rern6,
2013-08-22,-51.12, -53.45, -12.47, 2.09, 1.51, 6.63, rern6,
2013-08-23,-50.68, -54.00, -14.75, 2.09, 1.51, 6.64, rern6,
2013-08-24,-49.33, -54.72, -10.33, 2.13, 1.54, 6.78, rern6,
2013-08-25,-50.91, -53.87, -17.07, 2.1, 1.51, 6.69, rern6,
2013-08-26,-49.98, -53.80, -12.74, 2.12, 1.54, 6.76, rern6,
2013-08-27,-50.19, -53.73, -12.32, 2.26, 1.63, 7.19, rern6,
2013-08-28,-50.60, -53.45, -11.31, 2.08, 1.5, 6.61, rern6,
2013-08-29,-51.54, -55.19, -11.46, 2.27, 1.63, 7.22, rern6,
2013-08-30,-50.34, -50.65, -5.53, 2.39, 1.69, 7.59, rern6,
2013-08-31,-51.37, -53.11, -16.09, 1.95, 1.43, 6.21, rern6,
2013-09-01,-50.48, -54.31, -12.44, 2.18, 1.58, 6.91, rern6,
2013-09-02,-52.33, -52.64, -14.54, 2.09, 1.49, 6.66, rern6,
2013-09-03,-51.37, -53.74, -15.08, 2.37, 1.69, 7.47, rern6,
2013-09-04,-51.17, -54.93, -12.42, 2.23, 1.6, 7.07, rern6,
2013-09-05,-51.35, -52.38, -14.79, 2.26, 1.63, 7.16, rern6,
2013-09-06,-51.09, -52.50, -17.60, 2.25, 1.61, 7.11, rern6,
2013-09-07,-51.83, -53.82, -15.12, 2.04, 1.5, 6.46, rern6,
2013-09-08,-50.52, -54.14, -20.47, 2, 1.47, 6.38, rern6,
2013-09-09,-51.75, -53.74, -16.60, 2.25, 1.61, 7.12, rern6,
2013-09-10,-50.56, -55.28, -18.99, 2.19, 1.59, 6.95, rern6,
2013-09-11,-52.10, -54.57, -14.27, 1.89, 1.38, 6.06, rern6,
2013-09-12,-50.52, -53.80, -15.57, 1.91, 1.39, 6.02, rern6,
2013-09-13,-52.17, -54.81, -14.06, 1.89, 1.36, 5.98, rern6,
2013-09-14,-51.82, -55.26, -11.11, 1.86, 1.34, 5.97, rern6,
2013-09-15,-51.68, -54.23, -11.00, 2.1, 1.51, 6.64, rern6,
2013-09-16,-54.20, -55.24, -11.15, 2.23, 1.61, 7.06, rern6,
2013-09-17,-50.59, -56.04, -7.06, 1.94, 1.42, 6.16, rern6,
2013-09-18,-51.34, -55.53, -9.77, 1.93, 1.39, 6.19, rern6,
2013-09-19,-51.20, -54.73, -15.62, 1.96, 1.42, 6.24, rern6,
2013-09-20,-52.76, -54.83, -11.07, 2, 1.49, 6.45, rern6,
2013-09-21,-52.29, -55.38, -5.84, 2.11, 1.51, 6.74, rern6,
2013-09-22,-50.43, -56.24, -9.25, 2.27, 1.6, 7.21, rern6,
2013-09-23,-53.17, -56.09, -8.44, 2.14, 1.52, 6.84, rern6,
2013-09-24,-54.08, -55.99, -10.38, 2.03, 1.45, 6.55, rern6,
2013-09-25,-53.44, -57.45, -10.51, 1.88, 1.39, 6.05, rern6,
2013-09-26,-53.26, -57.41, -18.87, 1.87, 1.37, 5.97, rern6,
2013-09-27,-53.25, -55.80, -17.86, 1.92, 1.41, 6.21, rern6,
2013-09-28,-52.77, -56.99, -7.61, 2.17, 1.57, 6.92, rern6,
2013-09-29,-51.30, -56.23, -3.93, 2.15, 1.58, 6.93, rern6,
2013-09-30,-53.08, -57.88, -6.36, 2.25, 1.64, 7.21, rern6,
2013-10-01,-52.69, -58.27, -17.65, 2.08, 1.55, 6.68, rern6,
2013-10-02,-52.03, -58.03, -19.93, 1.94, 1.48, 6.24, rern6,
2013-10-03,-52.05, -57.04, -23.50, 1.81, 1.38, 5.82, rern6,
2013-10-04,-52.96, -57.87, -29.79, 1.82, 1.37, 5.87, rern6,
2013-10-05,-53.18, -58.47, -25.74, 1.88, 1.42, 6.06, rern6,
2013-10-06,-52.60, -58.43, -21.55, 1.91, 1.42, 6.14, rern6,
2013-10-07,-53.11, -58.43, -11.25, 2.32, 1.69, 7.42, rern6,
2013-10-08,-53.07, -59.02, -20.19, 2.02, 1.52, 6.48, rern6,
2013-10-09,-53.48, -58.08, -23.79, 1.91, 1.41, 6.08, rern6,
2013-10-10,-52.49, -58.60, -17.66, 2, 1.48, 6.42, rern6,
2013-10-11,-53.40, -58.11, -18.20, 1.88, 1.39, 6.01, rern6,
2013-10-12,-52.34, -58.26, -17.57, 1.88, 1.41, 6.01, rern6,
2013-10-13,-52.77, -58.23, -24.68, 1.92, 1.46, 6.12, rern6,
2013-10-14,-52.07, -57.15, -31.27, 1.83, 1.38, 5.87, rern6,
2013-10-15,-52.52, -58.11, -31.00, 1.95, 1.44, 6.25, rern6,
2013-10-16,-52.61, -58.63, -28.58, 1.87, 1.41, 5.98, rern6,
2013-10-17,-52.65, -58.90, -25.99, 1.83, 1.37, 5.81, rern6,
2013-10-18,-52.60, -58.26, -23.76, 1.82, 1.36, 5.79, rern6,
2013-10-19,-52.41, -58.30, -27.04, 1.84, 1.36, 5.85, rern6,
2013-10-20,-53.32, -58.50, -21.44, 1.83, 1.36, 5.83, rern6,
2013-10-21,-52.57, -58.25, -21.52, 1.85, 1.39, 5.87, rern6,
2013-10-22,-52.47, -58.58, -22.86, 1.77, 1.33, 5.63, rern6,
2013-10-23,-52.30, -58.12, -23.47, 1.94, 1.43, 6.12, rern6,
2013-10-24,-52.46, -57.86, -24.95, 1.83, 1.36, 5.81, rern6,
2013-10-25,-52.43, -58.80, -23.69, 1.86, 1.37, 5.89, rern6,
2013-10-26,-53.28, -58.81, -28.86, 1.83, 1.35, 5.78, rern6,
2013-10-27,-51.17, -58.82, -23.35, 2.18, 1.58, 6.85, rern6,
2013-10-28,-51.82, -57.82, -19.78, 1.88, 1.39, 5.9, rern6,
2013-10-29,-53.01, -58.74, -19.50, 1.86, 1.37, 5.89, rern6,
2013-10-30,-53.67, -58.06, -22.30, 1.95, 1.42, 6.17, rern6,
2013-10-31,-53.17, -58.59, -16.95, 2.01, 1.46, 6.23, rern6,
2013-11-01,-52.33, -58.51, -20.98, 1.95, 1.41, 6.16, rern6,
2013-11-02,-53.27, -59.02, -11.74, 2.22, 1.58, 6.92, rern6,
2013-11-03,-53.47, -58.97, -15.06, 1.95, 1.4, 6.11, rern6,
2013-11-04,-53.72, -59.58, -20.49, 1.97, 1.41, 6.09, rern6,
2013-11-05,-53.98, -58.73, -21.37, 2.03, 1.43, 6.27, rern6,
2013-11-06,-52.69, -58.06, -28.11, 1.9, 1.38, 5.98, rern6,
2013-11-07,-52.63, -57.33, -21.06, 2.07, 1.52, 6.5, rern6,
2013-11-08,-53.11, -58.84, -21.01, 2, 1.49, 6.37, rern6,
2013-11-09,-53.57, -58.09, -26.69, 1.83, 1.37, 5.86, rern6,
2013-11-10,-52.84, -58.21, -24.63, 1.84, 1.39, 5.92, rern6,
2013-11-11,-53.17, -58.41, -27.56, 1.93, 1.45, 6.15, rern6,
2013-11-12,-53.07, -57.88, -29.18, 2, 1.48, 6.33, rern6,
2013-11-13,-52.87, -58.33, -30.87, 1.95, 1.46, 6.21, rern6,
2013-11-14,-52.76, -58.77, -27.31, 1.91, 1.43, 6.1, rern6,
2013-11-15,-54.25, -58.78, -12.45, 1.93, 1.43, 6.18, rern6,
2013-11-16,-54.21, -60.03, -7.38, 2.07, 1.52, 6.62, rern6,
2013-11-17,-53.48, -57.95, -18.42, 1.94, 1.46, 6.16, rern6,
2013-11-18,-52.25, -56.93, -22.87, 1.94, 1.48, 6.15, rern6,
2013-11-19,-53.02, -58.83, -15.97, 2.02, 1.54, 6.51, rern6,
2013-11-20,-53.04, -58.33, -24.55, 1.83, 1.38, 5.8, rern6,
2013-11-21,-53.74, -57.71, -29.19, 1.83, 1.39, 5.8, rern6,
2013-11-22,-53.32, -57.22, -36.11, 1.79, 1.37, 5.7, rern6,
2013-11-23,-53.05, -57.30, -32.14, 1.81, 1.37, 5.76, rern6,
2013-11-24,-53.49, -58.31, -25.60, 1.92, 1.43, 6.08, rern6,
2013-11-25,-53.50, -58.80, -28.48, 1.98, 1.48, 6.28, rern6,
2013-11-26,-53.95, -57.82, -25.77, 1.98, 1.46, 6.2, rern6,
2013-11-27,-52.76, -57.48, -27.18, 2.08, 1.54, 6.56, rern6,
2013-11-28,-53.87, -58.20, -28.83, 1.97, 1.49, 6.22, rern6,
2013-11-29,-52.92, -58.05, -27.95, 1.96, 1.47, 6.21, rern6,
2013-11-30,-54.68, -58.43, -25.59, 1.92, 1.43, 6.07, rern6,
2013-12-01,-54.96, -58.90, -21.01, 1.94, 1.45, 6.15, rern6,
2013-12-02,-52.98, -59.14, -19.46, 3.57, 2.87, 11.19, rern6,
2013-12-03,-52.49, -58.38, -28.67, 1.88, 1.41, 5.93, rern6,
2013-12-04,-53.48, -58.21, -27.84, 1.84, 1.37, 5.78, rern6,
2013-12-05,-53.28, -58.98, -29.48, 1.87, 1.41, 5.85, rern6,
2013-12-06,-53.98, -57.91, -25.74, 1.82, 1.35, 5.7, rern6,
2013-12-07,-53.64, -58.40, -24.09, 1.77, 1.31, 5.55, rern6,
2013-12-08,-53.79, -58.45, -25.89, 1.84, 1.33, 5.62, rern6,
2013-12-09,-53.65, -58.48, -29.25, 1.84, 1.32, 5.68, rern6,
2013-12-10,-53.69, -59.01, -27.28, 1.9, 1.38, 5.86, rern6,
2013-12-11,-53.68, -58.72, -29.57, 2.02, 1.45, 6.2, rern6,
2013-12-12,-54.64, -59.35, -22.91, 2, 1.43, 6.15, rern6,
2013-12-13,-54.72, -58.80, -21.96, 1.94, 1.39, 5.98, rern6,
2013-12-14,-53.57, -57.67, -22.21, 2.1, 1.49, 6.49, rern6,
2013-12-15,-54.94, -58.60, -25.00, 2.01, 1.43, 6.23, rern6,
2013-12-16,-54.19, -59.37, -22.02, 1.99, 1.44, 6.16, rern6,
2013-12-17,-54.70, -59.23, -21.65, 2.03, 1.48, 6.41, rern6,
2013-12-18,-54.27, -58.68, -23.49, 2, 1.46, 6.21, rern6,
2013-12-19,-53.30, -59.14, -20.86, 1.91, 1.42, 6, rern6,
2013-12-20,-53.89, -57.77, -17.30, 1.94, 1.42, 6.11, rern6,
2013-12-21,-53.89, -59.54, -18.47, 1.82, 1.33, 5.75, rern6,
2013-12-22,-54.41, -58.97, -24.20, 1.9, 1.4, 6.02, rern6,
2013-12-23,-55.55, -58.66, -19.61, 2.1, 1.52, 6.61, rern6,
2013-12-24,-54.21, -59.86, -31.24, 1.92, 1.4, 6.05, rern6,
2013-12-25,-54.48, -58.82, -26.56, 1.95, 1.43, 6.17, rern6,
2013-12-26,-54.39, -59.39, -27.15, 1.93, 1.41, 6.06, rern6,
2013-12-27,-54.44, -59.49, -30.36, 2.05, 1.51, 6.49, rern6,
2013-12-28,-53.19, -59.12, -35.45, 1.88, 1.36, 5.85, rern6,
2013-12-29,-54.42, -59.01, -36.32, 1.94, 1.4, 6.06, rern6,
2013-12-30,-53.68, -59.05, -28.59, 1.95, 1.4, 6.15, rern6,
2013-12-31,-54.60, -58.40, -26.01, 2.09, 1.52, 6.55, rern6,
2014-01-01,-53.38, -59.38, -32.78, 1.93, 1.4, 6.04, rern6,
2014-01-02,-55.13, -59.17, -27.09, 1.89, 1.37, 5.94, rern6,
2014-01-03,-53.16, -59.66, -25.47, 2.16, 1.55, 6.71, rern6,
2014-01-04,-54.60, -59.70, -31.12, 1.82, 1.32, 5.67, rern6,
2014-01-05,-53.72, -59.57, -32.34, 1.86, 1.34, 5.8, rern6,
2014-01-06,-54.22, -59.80, -31.17, 1.85, 1.33, 5.77, rern6,
2014-01-07,-54.20, -60.03, -32.25, 2.12, 1.5, 6.63, rern6,
2014-01-08,-53.68, -59.71, -24.03, 1.91, 1.37, 5.95, rern6,
2014-01-09,-54.65, -60.16, -19.21, 2.21, 1.56, 6.9, rern6,
2014-01-10,-55.35, -60.25, -19.03, 2.06, 1.49, 6.47, rern6,
2014-01-11,-54.34, -59.84, -9.77, 2.17, 1.54, 6.84, rern6,
2014-01-12,-53.63, -59.93, -19.69, 2.09, 1.48, 6.59, rern6,
2014-01-13,-53.79, -59.44, -32.65, 2.06, 1.46, 6.39, rern6,
2014-01-14,-54.11, -59.60, -35.80, 1.95, 1.4, 6.12, rern6,
2014-01-15,-53.79, -58.89, -32.76, 1.94, 1.41, 6.06, rern6,
2014-01-16,-54.92, -59.06, -34.73, 1.96, 1.41, 6.25, rern6,
2014-01-17,-54.51, -59.77, -27.26, 1.83, 1.34, 5.78, rern6,
2014-01-18,-54.65, -60.02, -25.30, 1.87, 1.35, 5.89, rern6,
2014-01-19,-54.54, -59.87, -25.45, 1.93, 1.38, 6.01, rern6,
2014-01-20,-54.13, -59.94, -30.51, 1.83, 1.33, 5.74, rern6,
2014-01-21,-54.39, -60.05, -30.91, 1.9, 1.36, 6.03, rern6,
2014-01-22,-54.34, -58.46, -34.01, 2.05, 1.47, 6.42, rern6,
2014-01-23,-54.42, -59.32, -30.80, 1.83, 1.31, 5.72, rern6,
2014-01-24,-53.96, -59.17, -28.59, 1.93, 1.39, 6.05, rern6,
2014-01-25,-53.29, -59.11, -28.08, 1.9, 1.35, 5.94, rern6,
2014-01-26,-54.17, -59.34, -26.25, 1.87, 1.34, 5.87, rern6,
2014-01-27,-54.02, -60.01, -25.11, 2.18, 1.54, 6.8, rern6,
2014-01-28,-53.18, -59.54, -29.76, 1.95, 1.38, 6.12, rern6,
2014-01-29,-53.84, -61.03, -23.10, 1.93, 1.38, 6.02, rern6,
2014-01-30,-53.80, -61.09, -20.12, 1.9, 1.36, 5.97, rern6,
2014-01-31,-53.36, -60.03, -26.10, 1.84, 1.33, 5.8, rern6,
2014-02-01,-53.40, -60.14, -29.92, 1.82, 1.29, 5.75, rern6,
2014-02-02,-53.55, -60.21, -28.55, 1.84, 1.34, 5.82, rern6,
