PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P439
Station name, OrcasAirptWA2005
Begin Date, 2005-09-28
End Date, 2018-09-15
Release Date, 2019-07-01
Source file, P439.pbo.nam14.pos
Offset from source file, 9.06 mm North, 42.07 mm East, -9.49 mm Vertical
Reference position, 48.7081923297 North Latitude, -122.9093038229 East Longitude, -13.85953 meters elevation
Date, North (mm), East (mm), Vertical (mm), North Std. Deviation (mm), East Std. Deviation (mm), Vertical Std. Deviation (mm), Quality,
2016-06-01,24.19, 63.73, -9.59, 1.76, 1.37, 5.71, repro,
2016-06-02,24.31, 64.54, -8.83, 1.92, 1.47, 6.19, repro,
2016-06-03,23.74, 63.72, -11.34, 1.86, 1.44, 5.96, repro,
2016-06-04,23.71, 63.98, -17.76, 1.78, 1.35, 5.68, repro,
2016-06-05,23.50, 64.11, -10.71, 1.77, 1.3, 5.6, repro,
2016-06-06,23.34, 64.28, -8.85, 1.96, 1.45, 6.18, repro,
2016-06-07,23.49, 62.84, -11.51, 1.83, 1.34, 5.65, repro,
2016-06-08,23.78, 63.42, -4.98, 1.87, 1.45, 5.99, repro,
2016-06-09,24.49, 63.99, -5.15, 1.76, 1.43, 5.64, repro,
2016-06-10,24.50, 63.70, -10.35, 1.79, 1.33, 5.64, repro,
2016-06-11,24.56, 63.80, -13.16, 1.68, 1.28, 5.3, repro,
2016-06-12,25.49, 64.78, -16.60, 1.78, 1.32, 5.63, repro,
2016-06-13,23.47, 63.94, -11.02, 1.78, 1.34, 5.55, repro,
2016-06-14,25.22, 64.12, -4.50, 1.72, 1.31, 5.5, repro,
2016-06-15,25.05, 63.94, -5.04, 1.63, 1.25, 5.21, repro,
2016-06-16,24.12, 64.39, -5.68, 1.58, 1.13, 4.96, repro,
2016-06-17,23.17, 63.97, -6.99, 1.68, 1.22, 5.23, repro,
2016-06-18,23.85, 64.55, -8.44, 1.89, 1.4, 5.86, repro,
2016-06-19,23.87, 65.23, -8.66, 1.82, 1.33, 5.69, repro,
2016-06-20,24.03, 64.55, -12.48, 1.85, 1.37, 5.83, repro,
2016-06-21,24.58, 63.45, -8.63, 1.82, 1.34, 5.64, repro,
2016-06-22,25.74, 63.92, -12.18, 1.84, 1.34, 5.8, repro,
2016-06-23,24.92, 62.83, -4.93, 1.83, 1.38, 5.78, repro,
2016-06-24,22.91, 63.39, -3.03, 1.83, 1.36, 5.74, repro,
2016-06-25,24.34, 64.59, -7.13, 1.79, 1.31, 5.54, repro,
2016-06-26,23.94, 64.12, -9.63, 1.66, 1.28, 5.24, repro,
2016-06-27,24.28, 64.05, -13.01, 1.84, 1.36, 5.85, repro,
2016-06-28,24.26, 63.85, -1.94, 1.75, 1.35, 5.66, repro,
2016-06-29,24.10, 64.49, -7.12, 1.7, 1.24, 5.33, repro,
2016-06-30,24.47, 64.53, -8.41, 1.82, 1.36, 5.76, repro,
2016-07-01,24.47, 65.28, -11.15, 1.79, 1.32, 5.63, repro,
2016-07-02,24.20, 65.10, -5.94, 1.73, 1.29, 5.46, repro,
2016-07-03,24.28, 63.86, -2.02, 1.9, 1.39, 6, repro,
2016-07-04,23.82, 64.56, -0.69, 1.7, 1.27, 5.43, repro,
2016-07-05,25.33, 64.81, -6.77, 1.83, 1.33, 5.68, repro,
2016-07-06,24.33, 65.39, -7.20, 1.61, 1.17, 5.1, repro,
2016-07-07,23.58, 65.02, -2.43, 1.78, 1.32, 5.59, repro,
2016-07-08,25.03, 64.05, -5.45, 1.92, 1.42, 6.05, repro,
2016-07-09,22.92, 63.85, -7.94, 2, 1.48, 6.23, repro,
2016-07-10,24.56, 64.66, -5.22, 1.63, 1.23, 5.23, repro,
2016-07-11,24.59, 64.51, -4.82, 1.77, 1.32, 5.62, repro,
2016-07-12,24.41, 64.35, -4.06, 1.69, 1.25, 5.4, repro,
2016-07-13,23.96, 64.24, -7.28, 1.66, 1.23, 5.26, repro,
2016-07-14,24.22, 64.88, -9.59, 1.61, 1.26, 5.19, repro,
2016-07-15,24.98, 65.23, -5.26, 1.73, 1.33, 5.56, repro,
2016-07-16,25.27, 64.91, -3.39, 1.66, 1.17, 5.14, repro,
2016-07-17,24.42, 65.31, -5.21, 1.65, 1.21, 5.16, repro,
2016-07-18,23.84, 65.29, -4.21, 1.64, 1.22, 5.21, repro,
2016-07-19,23.93, 65.54, -5.10, 1.65, 1.24, 5.2, repro,
2016-07-20,24.91, 64.62, -5.41, 1.66, 1.28, 5.34, repro,
2016-07-21,24.47, 64.92, -6.00, 1.63, 1.23, 5.27, repro,
2016-07-22,23.66, 64.83, -5.51, 1.93, 1.45, 6.23, repro,
2016-07-23,24.45, 64.62, -4.57, 1.71, 1.26, 5.39, repro,
2016-07-24,24.08, 64.85, -2.67, 1.68, 1.19, 5.2, repro,
2016-07-25,23.28, 64.84, 1.47, 1.76, 1.32, 5.49, repro,
2016-07-26,24.76, 64.72, -3.50, 1.9, 1.4, 5.89, repro,
2016-07-27,24.93, 65.07, -7.24, 1.84, 1.42, 5.8, repro,
2016-07-28,25.03, 65.49, -2.67, 1.71, 1.25, 5.3, repro,
2016-07-29,25.09, 64.81, -2.70, 1.84, 1.38, 5.79, repro,
2016-07-30,24.70, 64.95, 2.84, 1.85, 1.4, 5.89, repro,
2016-07-31,25.20, 65.45, 3.23, 1.67, 1.29, 5.31, repro,
2016-08-01,24.60, 64.84, -3.13, 1.7, 1.32, 5.43, repro,
2016-08-02,23.82, 64.27, -3.76, 1.96, 1.46, 6.08, repro,
2016-08-03,23.80, 65.92, -4.44, 1.71, 1.28, 5.42, repro,
2016-08-04,24.78, 65.26, -6.90, 1.72, 1.23, 5.33, repro,
2016-08-05,22.70, 65.72, -3.44, 2.04, 1.54, 6.52, repro,
2016-08-06,24.79, 64.65, -4.69, 1.87, 1.36, 5.89, repro,
2016-08-07,24.59, 65.20, -0.82, 1.87, 1.39, 5.91, repro,
2016-08-08,24.40, 65.56, -3.32, 1.66, 1.28, 5.46, repro,
2016-08-09,24.48, 65.10, -1.21, 1.74, 1.33, 5.6, repro,
2016-08-10,24.86, 64.46, -5.40, 1.79, 1.27, 5.62, repro,
2016-08-11,23.84, 65.45, -5.86, 1.65, 1.17, 5.1, repro,
2016-08-12,24.17, 65.86, -6.42, 1.73, 1.29, 5.46, repro,
2016-08-13,24.75, 65.23, -5.57, 1.71, 1.27, 5.36, repro,
2016-08-14,24.36, 65.12, -4.19, 1.7, 1.29, 5.42, repro,
2016-08-15,24.54, 64.36, -2.25, 1.69, 1.28, 5.39, repro,
2016-08-16,25.09, 65.10, -1.54, 1.85, 1.41, 5.89, repro,
2016-08-17,24.87, 65.56, -3.82, 2.02, 1.52, 6.5, repro,
2016-08-18,24.41, 65.69, -3.95, 1.7, 1.37, 5.43, repro,
2016-08-19,24.49, 65.63, -1.30, 1.74, 1.32, 5.36, repro,
2016-08-20,24.48, 65.90, 0.29, 1.69, 1.31, 5.51, repro,
2016-08-21,24.37, 64.97, 8.25, 1.92, 1.45, 6.12, repro,
2016-08-22,25.16, 65.28, 1.43, 1.82, 1.34, 5.76, repro,
2016-08-23,24.90, 65.51, -1.63, 1.56, 1.2, 5.05, repro,
2016-08-24,24.08, 65.40, -6.30, 1.75, 1.35, 5.62, repro,
2016-08-25,25.45, 65.54, -5.76, 1.62, 1.29, 5.22, repro,
2016-08-26,24.51, 65.98, -0.58, 1.63, 1.36, 5.46, repro,
2016-08-27,25.14, 65.18, 0.28, 1.92, 1.45, 6.17, repro,
2016-08-28,24.09, 66.39, 0.23, 1.92, 1.48, 6.23, repro,
2016-08-29,25.00, 66.38, -6.49, 1.9, 1.44, 5.96, repro,
2016-08-30,24.00, 65.83, -6.41, 1.85, 1.4, 5.88, repro,
2016-08-31,25.24, 65.80, -6.25, 2.18, 1.67, 7.06, repro,
2016-09-01,25.09, 64.38, 1.13, 2.07, 1.54, 6.62, repro,
2016-09-02,24.33, 65.70, 2.30, 1.96, 1.47, 6.22, repro,
2016-09-03,24.30, 65.58, 1.35, 1.77, 1.34, 5.63, repro,
2016-09-04,25.61, 66.05, -2.61, 1.77, 1.34, 5.51, repro,
2016-09-05,26.46, 64.62, 0.56, 1.66, 1.31, 5.31, repro,
2016-09-06,24.98, 66.22, 4.67, 1.61, 1.25, 5.09, repro,
2016-09-07,26.32, 65.17, 0.81, 1.68, 1.32, 5.47, repro,
2016-09-08,27.08, 64.92, -0.53, 1.88, 1.43, 5.88, repro,
2016-09-09,25.65, 66.37, -5.09, 1.63, 1.22, 5.07, repro,
2016-09-10,26.38, 66.16, -5.03, 1.92, 1.49, 6.12, repro,
2016-09-11,26.40, 65.76, -0.28, 1.8, 1.37, 5.64, repro,
2016-09-12,23.12, 64.76, -3.73, 1.68, 1.29, 5.2, repro,
2016-09-13,24.98, 66.52, 0.27, 1.63, 1.16, 5.06, repro,
2016-09-14,25.06, 66.50, 0.89, 1.56, 1.17, 4.95, repro,
2016-09-15,24.83, 66.65, -2.42, 1.75, 1.34, 5.62, repro,
2016-09-16,24.35, 66.07, 2.15, 1.81, 1.41, 5.85, repro,
2016-09-17,24.02, 66.51, 1.37, 1.93, 1.47, 6.08, repro,
2016-09-18,23.43, 67.94, 2.55, 1.89, 1.41, 5.97, repro,
2016-09-19,25.76, 66.55, 4.69, 1.94, 1.48, 6.22, repro,
2016-09-20,24.98, 66.18, -2.60, 1.62, 1.24, 5.16, repro,
2016-09-21,24.50, 67.07, 1.61, 1.64, 1.25, 5.18, repro,
2016-09-22,25.05, 66.75, -1.44, 1.69, 1.28, 5.27, repro,
2016-09-23,25.95, 66.99, 5.28, 1.94, 1.45, 6.23, repro,
2016-09-24,24.91, 67.39, -1.43, 1.72, 1.33, 5.56, repro,
2016-09-25,24.63, 67.09, -2.42, 1.79, 1.35, 5.75, repro,
2016-09-26,24.39, 67.37, -1.27, 1.86, 1.39, 5.84, repro,
2016-09-27,22.56, 67.25, -2.68, 2.15, 1.63, 6.9, repro,
2016-09-28,24.40, 66.70, -4.68, 1.69, 1.27, 5.31, repro,
2016-09-29,25.05, 66.83, -8.92, 1.53, 1.22, 4.95, repro,
2016-09-30,24.80, 67.48, -7.00, 1.65, 1.27, 5.16, repro,
2016-10-01,23.69, 66.38, -2.16, 1.74, 1.37, 5.62, repro,
2016-10-02,24.89, 66.63, -2.87, 1.62, 1.27, 5.21, repro,
2016-10-03,24.30, 67.21, -0.57, 1.61, 1.29, 5.28, repro,
2016-10-04,26.27, 66.06, 0.01, 1.96, 1.5, 6.24, repro,
2016-10-05,24.08, 67.26, 0.60, 1.73, 1.36, 5.47, repro,
2016-10-06,24.73, 67.81, -3.90, 1.67, 1.28, 5.26, repro,
2016-10-07,22.10, 67.82, -4.24, 2.11, 1.67, 6.76, repro,
2016-10-08,25.85, 67.64, -2.27, 1.95, 1.5, 6.22, repro,
2016-10-09,24.95, 67.43, -5.65, 1.79, 1.45, 5.89, repro,
2016-10-10,25.32, 68.22, -4.88, 1.66, 1.36, 5.29, repro,
2016-10-11,24.59, 68.75, -7.09, 1.64, 1.29, 5.12, repro,
2016-10-12,24.25, 67.99, -8.80, 1.65, 1.32, 5.3, repro,
2016-10-13,24.57, 67.51, -1.32, 1.86, 1.44, 5.87, repro,
2016-10-14,25.48, 68.05, 0.64, 2.1, 1.65, 6.7, repro,
2016-10-15,25.36, 67.99, 3.50, 1.97, 1.57, 6.35, repro,
2016-10-16,23.69, 67.72, 1.55, 2, 1.57, 6.42, repro,
2016-10-17,24.53, 66.60, 0.79, 1.74, 1.38, 5.57, repro,
2016-10-18,25.26, 67.82, -3.39, 1.79, 1.41, 5.63, repro,
2016-10-19,24.21, 67.11, -4.94, 1.74, 1.37, 5.53, repro,
2016-10-20,24.30, 67.70, -9.50, 2.07, 1.56, 6.54, repro,
2016-10-21,25.81, 67.73, -10.89, 1.79, 1.41, 5.69, repro,
2016-10-22,25.62, 67.78, -4.17, 1.9, 1.55, 6.13, repro,
2016-10-23,22.89, 69.06, -15.06, 1.92, 1.46, 6.1, repro,
2016-10-24,25.49, 68.50, -15.00, 1.76, 1.35, 5.52, repro,
2016-10-25,24.65, 70.10, -12.49, 2.11, 1.63, 6.64, repro,
2016-10-26,25.40, 67.37, -10.68, 1.87, 1.48, 5.94, repro,
2016-10-27,27.03, 66.92, -5.21, 2.07, 1.62, 6.61, repro,
2016-10-28,25.45, 65.99, -5.03, 1.76, 1.38, 5.68, repro,
2016-10-29,25.00, 68.44, -8.12, 1.79, 1.4, 5.68, repro,
2016-10-30,25.01, 67.87, -8.46, 1.65, 1.28, 5.24, repro,
2016-10-31,24.34, 68.43, -3.80, 1.69, 1.35, 5.41, repro,
2016-11-01,24.64, 67.93, -4.12, 1.77, 1.37, 5.46, repro,
2016-11-02,24.62, 68.69, -5.95, 1.73, 1.37, 5.54, repro,
2016-11-03,25.90, 68.58, -12.81, 2.05, 1.57, 6.46, repro,
2016-11-04,25.34, 68.40, -16.23, 1.91, 1.48, 6.04, repro,
2016-11-05,24.39, 68.29, -5.65, 2.02, 1.53, 6.34, repro,
2016-11-06,24.75, 67.96, -9.23, 1.86, 1.49, 5.93, repro,
2016-11-07,23.59, 69.10, -10.42, 1.92, 1.4, 5.96, repro,
2016-11-08,23.10, 69.92, -9.39, 1.88, 1.46, 6, repro,
2016-11-09,24.34, 68.03, -5.40, 2.09, 1.56, 6.39, repro,
2016-11-10,24.61, 68.26, -15.22, 1.91, 1.45, 6.04, repro,
2016-11-11,25.39, 68.66, -8.17, 2.08, 1.54, 6.54, repro,
2016-11-12,27.00, 68.14, -5.84, 2.19, 1.63, 6.99, repro,
2016-11-13,25.05, 68.81, -9.17, 1.84, 1.4, 5.88, repro,
2016-11-14,25.91, 69.55, -11.76, 1.9, 1.46, 6.08, repro,
2016-11-15,26.10, 69.02, -4.69, 1.73, 1.32, 5.59, repro,
2016-11-16,25.31, 68.04, -4.66, 1.75, 1.32, 5.46, repro,
2016-11-17,26.69, 68.45, -6.74, 1.71, 1.32, 5.47, repro,
2016-11-18,26.55, 68.81, -17.41, 1.66, 1.28, 5.41, repro,
2016-11-19,26.69, 67.68, -6.76, 1.79, 1.34, 5.71, repro,
2016-11-20,24.42, 70.41, -10.83, 1.97, 1.48, 6.22, repro,
2016-11-21,26.49, 69.29, -5.60, 1.9, 1.38, 5.91, repro,
2016-11-22,24.92, 69.01, -5.73, 1.9, 1.47, 6.04, repro,
2016-11-23,25.53, 68.39, -7.74, 1.74, 1.25, 5.34, repro,
2016-11-24,26.92, 69.43, -11.45, 1.89, 1.42, 5.95, repro,
2016-11-25,25.11, 67.72, -12.95, 1.72, 1.3, 5.53, repro,
2016-11-26,25.34, 67.63, -11.45, 1.73, 1.3, 5.52, repro,
2016-11-27,26.02, 68.20, -6.69, 1.76, 1.26, 5.54, repro,
2016-11-28,26.03, 67.74, -5.72, 1.76, 1.32, 5.53, repro,
2016-11-29,26.16, 68.18, -9.44, 1.73, 1.28, 5.41, repro,
2016-11-30,25.00, 69.31, -10.21, 1.99, 1.52, 6.28, repro,
2016-12-01,25.35, 68.91, -15.69, 1.76, 1.32, 5.58, repro,
2016-12-02,25.56, 68.30, -10.80, 1.85, 1.36, 5.72, repro,
2016-12-03,28.23, 67.59, -16.77, 1.91, 1.44, 5.98, repro,
2016-12-04,26.61, 68.64, -13.46, 1.88, 1.33, 5.76, repro,
2016-12-05,26.42, 68.55, -8.27, 1.82, 1.33, 5.58, repro,
2016-12-06,27.02, 68.26, -11.68, 1.7, 1.29, 5.32, repro,
2016-12-07,26.81, 68.56, -15.09, 1.71, 1.29, 5.3, repro,
2016-12-08,26.89, 68.88, -15.83, 1.74, 1.26, 5.35, repro,
2016-12-09,27.81, 69.33, -12.63, 1.86, 1.36, 5.75, repro,
2016-12-10,27.82, 69.04, -7.27, 1.83, 1.34, 5.68, repro,
2016-12-11,26.88, 69.45, -7.97, 1.77, 1.42, 5.73, repro,
2016-12-12,27.72, 68.06, -11.45, 1.7, 1.28, 5.34, repro,
2016-12-13,26.94, 69.07, -14.18, 1.69, 1.32, 5.35, repro,
2016-12-14,27.73, 68.82, -13.97, 1.74, 1.32, 5.44, repro,
2016-12-15,27.43, 69.57, -15.15, 1.71, 1.33, 5.52, repro,
2016-12-16,26.68, 69.20, -7.92, 1.72, 1.29, 5.42, repro,
2016-12-17,26.82, 68.80, -10.18, 1.73, 1.31, 5.43, repro,
2016-12-18,26.13, 69.77, -12.45, 1.73, 1.24, 5.39, repro,
2016-12-19,26.95, 68.79, -12.53, 1.82, 1.43, 5.77, repro,
2016-12-20,27.97, 69.09, -10.64, 2.02, 1.48, 6.32, repro,
2016-12-21,25.77, 69.25, -14.74, 1.76, 1.32, 5.54, repro,
2016-12-22,26.57, 70.02, -11.04, 1.8, 1.37, 5.7, repro,
2016-12-23,26.60, 68.34, -2.37, 1.79, 1.33, 5.65, repro,
2016-12-24,28.51, 68.20, -14.39, 3.43, 2.25, 10.3, repro,
2016-12-25,27.77, 69.15, -11.84, 1.7, 1.3, 5.41, repro,
2016-12-26,27.79, 69.59, -9.08, 1.77, 1.32, 5.55, repro,
2016-12-27,26.46, 68.83, -9.40, 1.82, 1.34, 5.79, repro,
2016-12-28,28.09, 68.83, -10.75, 1.77, 1.28, 5.59, repro,
2016-12-29,27.66, 69.22, -12.11, 1.73, 1.32, 5.51, repro,
2016-12-30,26.97, 68.75, -11.24, 1.8, 1.38, 5.67, repro,
2016-12-31,28.27, 68.25, -15.69, 1.75, 1.34, 5.51, repro,
2017-01-01,27.59, 68.40, -6.19, 1.75, 1.28, 5.54, repro,
2017-01-02,27.95, 69.14, -10.70, 1.74, 1.29, 5.45, repro,
2017-01-03,27.30, 69.50, -16.27, 1.73, 1.31, 5.37, repro,
2017-01-04,29.30, 69.97, -16.06, 1.78, 1.31, 5.57, repro,
2017-01-05,26.94, 69.47, -12.45, 1.7, 1.28, 5.33, repro,
2017-01-06,28.57, 70.44, -10.66, 1.67, 1.31, 5.38, repro,
2017-01-07,28.21, 69.26, -11.89, 1.74, 1.32, 5.49, repro,
2017-01-08,28.41, 69.11, -10.55, 1.77, 1.31, 5.58, repro,
2017-01-09,28.08, 68.73, -7.43, 1.83, 1.41, 5.79, repro,
2017-01-10,28.05, 69.18, -6.88, 1.8, 1.33, 5.56, repro,
2017-01-11,27.12, 69.69, -11.60, 1.72, 1.34, 5.48, repro,
2017-01-12,27.20, 69.77, -16.65, 1.71, 1.3, 5.34, repro,
2017-01-13,28.05, 70.11, -16.87, 1.68, 1.28, 5.23, repro,
2017-01-14,27.29, 70.62, -18.57, 1.68, 1.24, 5.25, repro,
2017-01-15,26.44, 70.61, -15.80, 1.74, 1.32, 5.46, repro,
2017-01-16,27.19, 70.48, -12.37, 1.79, 1.3, 5.54, repro,
2017-01-17,23.67, 70.17, -8.03, 2.04, 1.51, 6.5, repro,
2017-01-18,25.84, 70.13, -4.78, 2.03, 1.5, 6.45, repro,
2017-01-19,26.06, 70.30, -1.87, 1.77, 1.37, 5.6, repro,
2017-01-20,27.45, 69.49, -3.43, 1.8, 1.38, 5.65, repro,
2017-01-21,28.17, 68.78, -0.62, 1.75, 1.3, 5.5, repro,
2017-01-22,27.54, 69.72, -12.44, 1.82, 1.41, 5.76, repro,
2017-01-23,28.04, 69.80, -9.81, 1.75, 1.34, 5.49, repro,
2017-01-24,28.03, 69.86, -14.26, 1.64, 1.28, 5.32, repro,
2017-01-25,28.15, 70.47, -13.74, 1.75, 1.37, 5.53, repro,
2017-01-26,28.32, 70.56, -19.61, 1.71, 1.28, 5.4, repro,
2017-01-27,28.82, 70.37, -24.47, 1.75, 1.34, 5.6, repro,
2017-01-28,27.85, 71.52, -24.35, 1.86, 1.37, 5.87, repro,
2017-01-29,27.16, 71.21, -22.24, 2.01, 1.5, 6.3, repro,
2017-01-30,26.78, 70.72, -24.16, 1.79, 1.36, 5.66, repro,
2017-01-31,27.77, 70.65, -21.16, 1.74, 1.29, 5.45, repro,
2017-02-01,27.75, 71.00, -20.40, 1.78, 1.3, 5.54, repro,
2017-02-02,28.86, 70.54, -18.49, 1.71, 1.31, 5.45, repro,
2017-02-03,28.37, 71.16, -15.92, 1.84, 1.36, 5.71, repro,
2017-02-04,29.47, 69.81, -11.92, 1.79, 1.34, 5.59, repro,
2017-02-05,28.25, 69.35, -13.31, 1.85, 1.44, 5.83, repro,
2017-02-06,28.05, 69.94, -8.65, 1.77, 1.32, 5.43, repro,
2017-02-07,28.60, 70.78, -12.80, 1.67, 1.24, 5.14, repro,
2017-02-08,27.42, 71.26, -14.45, 1.57, 1.27, 5.04, repro,
2017-02-09,28.12, 69.05, -10.89, 1.88, 1.46, 5.93, repro,
2017-02-10,27.96, 70.53, -9.63, 1.99, 1.51, 6.24, repro,
2017-02-11,27.32, 71.36, -18.69, 1.82, 1.39, 5.81, repro,
2017-02-12,27.64, 71.14, -24.15, 1.83, 1.38, 5.82, repro,
2017-02-13,27.30, 72.07, -21.33, 1.78, 1.33, 5.64, repro,
2017-02-14,26.29, 71.17, -19.96, 1.95, 1.46, 6.15, repro,
2017-02-15,25.50, 71.11, -8.97, 1.85, 1.35, 5.83, repro,
2017-02-16,29.10, 70.83, -2.84, 1.98, 1.51, 6.29, repro,
2017-02-17,27.33, 70.29, -6.00, 1.83, 1.37, 5.66, repro,
2017-02-18,27.67, 70.52, -7.38, 1.73, 1.37, 5.5, repro,
2017-02-19,26.29, 71.54, -12.21, 1.89, 1.44, 6.01, repro,
2017-02-20,28.45, 70.46, -9.02, 1.81, 1.4, 5.77, repro,
2017-02-21,26.90, 70.85, -10.99, 1.69, 1.32, 5.42, repro,
2017-02-22,26.69, 70.71, -19.02, 1.86, 1.42, 5.86, repro,
2017-02-23,27.72, 71.66, -19.15, 1.8, 1.28, 5.5, repro,
2017-02-24,28.39, 70.94, -18.55, 1.83, 1.43, 5.81, repro,
2017-02-25,28.47, 70.78, -13.16, 1.82, 1.37, 5.73, repro,
2017-02-26,28.01, 70.31, -10.95, 1.68, 1.27, 5.36, repro,
2017-02-27,26.75, 69.90, -8.41, 1.78, 1.35, 5.65, repro,
2017-02-28,27.78, 70.34, -12.71, 1.71, 1.26, 5.23, repro,
2017-03-01,27.81, 71.57, -17.73, 1.79, 1.33, 5.69, repro,
2017-03-02,29.27, 71.48, -16.44, 1.72, 1.3, 5.5, repro,
2017-03-03,27.58, 71.58, -17.98, 1.72, 1.33, 5.57, repro,
2017-03-04,28.82, 70.55, -12.28, 1.82, 1.42, 5.69, repro,
2017-03-05,27.98, 71.31, -13.13, 1.86, 1.41, 5.86, repro,
2017-03-06,27.08, 70.68, -12.94, 1.82, 1.37, 5.79, repro,
2017-03-07,28.64, 71.89, -13.11, 1.88, 1.4, 5.82, repro,
2017-03-08,28.39, 70.67, -17.17, 1.78, 1.36, 5.68, repro,
2017-03-09,27.34, 71.65, -20.48, 1.76, 1.32, 5.49, repro,
2017-03-10,28.41, 71.75, -25.53, 1.9, 1.42, 5.99, repro,
2017-03-11,27.13, 71.72, -22.38, 1.88, 1.43, 5.87, repro,
2017-03-12,28.66, 72.93, -18.44, 1.88, 1.36, 5.79, repro,
2017-03-13,29.50, 71.13, -15.83, 1.92, 1.33, 5.91, repro,
2017-03-14,27.38, 71.56, -14.36, 1.86, 1.41, 5.79, repro,
2017-03-15,27.92, 71.44, -17.52, 1.87, 1.34, 5.78, repro,
2017-03-16,27.95, 70.41, -17.77, 1.91, 1.41, 6.09, repro,
2017-03-17,28.88, 72.00, -16.10, 1.81, 1.38, 5.87, repro,
2017-03-18,28.82, 71.53, -13.06, 1.92, 1.44, 6.09, repro,
2017-03-19,28.24, 72.51, -23.64, 1.9, 1.4, 6.01, repro,
2017-03-20,27.52, 71.95, -21.59, 1.87, 1.39, 5.88, repro,
2017-03-21,28.56, 71.07, -16.08, 1.8, 1.37, 5.71, repro,
2017-03-22,27.56, 71.97, -8.93, 1.94, 1.44, 6.08, repro,
2017-03-23,28.14, 70.49, -17.98, 1.91, 1.47, 6.15, repro,
2017-03-24,26.04, 70.23, -16.24, 1.93, 1.44, 6.09, repro,
2017-03-25,27.50, 69.70, -19.39, 1.94, 1.46, 6.09, repro,
2017-03-26,25.77, 68.71, -20.11, 1.82, 1.37, 5.68, repro,
2017-03-27,26.11, 68.34, -19.95, 1.72, 1.34, 5.61, repro,
2017-03-28,25.91, 69.46, -22.84, 1.68, 1.3, 5.4, repro,
2017-03-29,26.15, 67.85, -23.12, 1.8, 1.41, 5.83, repro,
2017-03-30,26.05, 67.95, -24.40, 1.74, 1.33, 5.63, repro,
2017-03-31,25.74, 68.43, -24.17, 1.73, 1.38, 5.57, repro,
2017-04-01,26.20, 67.68, -22.14, 1.71, 1.38, 5.67, repro,
2017-04-02,26.42, 67.28, -24.71, 1.79, 1.4, 5.75, repro,
2017-04-03,25.51, 67.47, -26.34, 1.76, 1.31, 5.53, repro,
2017-04-04,26.40, 67.67, -21.25, 1.82, 1.36, 5.67, repro,
2017-04-05,24.71, 68.11, -20.58, 1.79, 1.33, 5.73, repro,
2017-04-06,25.76, 66.44, -19.91, 1.91, 1.45, 6.01, repro,
2017-04-07,25.29, 67.32, -17.19, 1.86, 1.42, 5.95, repro,
2017-04-08,27.73, 66.66, -13.31, 1.8, 1.42, 5.7, repro,
2017-04-09,25.77, 66.02, -16.09, 1.81, 1.37, 5.76, repro,
2017-04-10,25.00, 67.50, -24.69, 1.9, 1.45, 6, repro,
2017-04-11,26.01, 67.34, -24.38, 1.75, 1.36, 5.57, repro,
2017-04-12,25.94, 68.03, -22.71, 1.78, 1.37, 5.6, repro,
2017-04-13,25.82, 66.09, -22.87, 1.9, 1.42, 6, repro,
2017-04-14,26.22, 66.95, -25.42, 1.79, 1.38, 5.6, repro,
2017-04-15,26.31, 67.62, -25.22, 1.71, 1.27, 5.45, repro,
2017-04-16,26.65, 67.52, -27.99, 1.74, 1.36, 5.54, repro,
2017-04-17,27.30, 67.36, -20.96, 1.83, 1.41, 5.77, repro,
2017-04-18,25.57, 67.35, -20.73, 1.78, 1.4, 5.72, repro,
2017-04-19,26.70, 69.00, -27.73, 1.88, 1.44, 5.93, repro,
2017-04-20,25.61, 67.64, -26.28, 1.76, 1.35, 5.6, repro,
2017-04-21,26.23, 67.70, -28.48, 1.68, 1.32, 5.42, repro,
2017-04-22,25.88, 69.49, -30.78, 1.89, 1.44, 5.92, repro,
2017-04-23,25.82, 67.85, -22.04, 1.77, 1.32, 5.56, repro,
2017-04-24,25.54, 67.41, -18.61, 1.66, 1.23, 5.16, repro,
2017-04-25,25.31, 67.10, -18.46, 1.73, 1.29, 5.37, repro,
2017-04-26,27.08, 67.58, -15.73, 1.96, 1.43, 6.09, repro,
2017-04-27,26.62, 68.05, -19.20, 1.76, 1.33, 5.61, repro,
2017-04-28,27.08, 67.71, -29.28, 1.7, 1.31, 5.33, repro,
2017-04-29,27.09, 67.73, -25.86, 1.72, 1.28, 5.36, repro,
2017-04-30,26.95, 68.15, -19.05, 1.78, 1.38, 5.58, repro,
2017-05-01,26.54, 67.27, -23.60, 1.66, 1.24, 5.21, repro,
2017-05-02,26.31, 67.77, -27.78, 1.65, 1.19, 5.13, repro,
2017-05-03,26.30, 68.21, -25.44, 1.55, 1.21, 5.1, repro,
2017-05-04,25.86, 67.43, -24.17, 1.73, 1.36, 5.62, repro,
2017-05-05,25.55, 68.29, -21.67, 1.98, 1.49, 6.29, repro,
2017-05-06,28.05, 67.81, -24.07, 1.8, 1.28, 5.58, repro,
2017-05-07,27.37, 67.62, -25.39, 1.74, 1.35, 5.61, repro,
2017-05-08,27.78, 67.73, -21.83, 1.83, 1.39, 5.74, repro,
2017-05-09,27.67, 67.78, -26.28, 1.68, 1.3, 5.46, repro,
